year,stock,source,target,holder,location,market,group,is_coreSource,name
2016,2201,盛慶投資(北京)有限公司,裕新汽車銷售服務(福建)有限公司,0.51,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,盛慶投資(北京)有限公司,裕興汽車銷售服務(上海)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,盛慶投資(北京)有限公司,裕麓銷售服務(長沙)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,盛慶投資(北京)有限公司,福特恩工貿(珠海)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,盛慶投資(北京)有限公司,漢虹汽車銷售服務(南京)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,盛慶投資(北京)有限公司,駿興汽車銷售服務(江門)有限公司,0.6,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2204,敬得科技股份有限公司,"Gatech Holding Co., Ltd.",0.7281,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,無錫湖嘉公司,上海凱納爾公司,0.7503,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,5314,翔韋投資股份有限公司,世紀民生科技股份有限公司,,,上櫃,G2201,0,裕隆汽車華晶科技集團
2016,3059,翔韋投資股份有限公司,華晶科技股份有限公司,0.055,,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,翔韋投資股份有限公司,嘉裕股份有限公司,0.0203,,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕元開發建設股份有限公司,中華汽車工業股份有限公司,0,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕元開發建設股份有限公司,杭州裕捷置業有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕平投資股份有限公司,裕元開發建設股份有限公司,0,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕民汽車股份有限公司,中智捷汽車股份有限公司,0.2,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕民汽車股份有限公司,裕民保險經紀人股份有限公司,1,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕民汽車股份有限公司,群民實業股份有限公司,1,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕民汽車股份有限公司,鴻雁汽車股份有限公司,1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕民汽車銷售服務(上海)有限公司,裕大汽車銷售服務(嘉興)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕昌大陸投資股份有限公司,裕昌汽車銷售服務(寧波)有限公司,0.49,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕昌汽車股份有限公司,高智捷汽車股份有限公司,0.2,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕昌汽車股份有限公司,添旺股份有限公司,1,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕昌汽車股份有限公司,裕昌大陸投資股份有限公司,1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕朋實業股份有限公司,中華汽車工業股份有限公司,0.0008,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕朋實業股份有限公司,裕元開發建設股份有限公司,0,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕朋實業股份有限公司,裕景實業股份有限公司,0.4,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕信汽車股份有限公司,北智捷汽車股份有限公司,0.0129,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕信汽車股份有限公司,裕展貿易股份有限公司,1,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕信汽車股份有限公司,鼎隆汽車股份有限公司,0.4499,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕信汽車銷售服務(武漢)有限公司,裕豐汽車銷售服務(孝感)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕信國際(香港)投資股份有限公司,杭州穎西汽車內飾件有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕信國際(香港)投資股份有限公司,常州穎西汽車內飾件有限公司,0.51,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕信國際投資股份有限公司,裕信國際(香港)投資股份有限公司,1,中國大陸,上市,G2201,0,裕隆汽車華晶科技集團
2016,9941,裕國融資租賃有限公司,浙江誠易汽車技術服務有限公司,0.24,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕盛工業股份有限公司,裕器工業股份有限公司,0.0008,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕盛工業股份有限公司,穎西工業股份有限公司,0.1199,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆大陸投資股份有限公司,Yulon China (Hong Kong) Investment Limited,1,中國大陸,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆大陸投資股份有限公司,文揚投資股份有限公司,1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆大陸投資股份有限公司,風華投資有限公司,0.4,中國大陸,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆大陸投資股份有限公司,泰新投資股份有限公司,1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆大陸投資股份有限公司,裕隆中國投資有限公司,1,開曼群島,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆大陸投資股份有限公司,慶義投資股份有限公司,1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆中國投資有限公司,裕隆中國汽車投資有限公司,1,中國大陸,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆中國投資有限公司,裕隆汽車投資(香港)有限公司,1,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆中國汽車投資有限公司,東風裕隆汽車銷售有限公司,0.5,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆中國汽車投資有限公司,浙江誠易汽車技術服務有限公司,0.1,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆中國汽車投資有限公司,盛慶投資(北京)有限公司,0.5455,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆中國汽車投資有限公司,裕國融資租賃有限公司,0.2,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2227,裕隆日產汽車股份有限公司,義展海外投資股份有限公司,1,開曼群島,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆汽車投資(香港)有限公司,裕隆中國汽車投資有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆汽車投資(香港)有限公司,廈門永昌投資諮詢有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,七和實業股份有限公司,0.2,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,大小媒體股份有限公司,0.2,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,中華台亞股份有限公司,0.2046,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,中華汽車工業股份有限公司,0.0805,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,中國鑄管廠股份有限公司,0.7766,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,元隆汽車股份有限公司,0.2,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,友永股份有限公司,0.1768,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,友聯車材製造股份有限公司,0.2501,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,5314,裕隆汽車製造股份有限公司,世紀民生科技股份有限公司,0.0837,,上櫃,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,台元紡織股份有限公司,0.2085,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,台元創業投資股份有限公司,0.495,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,正源科技股份有限公司,0.4385,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,永翰投資股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,行企股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,行冠企業股份有限公司,0.3562,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,行將企業股份有限公司,0.2001,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,協欣金屬工業股份有限公司,0.3776,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,格上汽車租賃股份有限公司,0.0346,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,納智捷汽車股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,華創車電技術中心股份有限公司,0.4,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,華擎機械工業股份有限公司,0.1895,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕元開發建設股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕平投資股份有限公司,0,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕民汽車股份有限公司,0.2,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕昌汽車股份有限公司,0.65,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕朋實業股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕信汽車股份有限公司,0.9033,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕唐汽車股份有限公司,0.2125,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕盛工業股份有限公司,0.5097,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕隆日產汽車股份有限公司,0.4783,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕隆海外投資股份有限公司,1,英屬維京群島,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕隆經管企業股份有限公司,0.3299,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕隆電能股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕隆酷比汽車股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕富數位資融股份有限公司,0.1788,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕景實業股份有限公司,0.6,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕新汽車股份有限公司,0.8,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕器工業股份有限公司,0.5058,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,裕融企業股份有限公司,0.4575,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,匯聯公司,0.2034,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,新安東京海上產物保險公司,0.1739,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,誠隆汽車銷售服務(蘇州)有限公司,0.27,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,慶通汽車股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆汽車製造股份有限公司,穎西工業股份有限公司,0.34,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕隆海外投資股份有限公司,裕隆大陸投資股份有限公司,1,英屬維京群島,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆海外投資股份有限公司,裕隆菲律賓投資股份有限公司,1,開曼群島,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆菲律賓投資股份有限公司,NPI,0.245,菲律賓,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆菲律賓投資股份有限公司,Sta. Cruz Island Corporation,1,菲律賓,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆菲律賓投資股份有限公司,"Univation Motor Philippines, Inc.",1,菲律賓,上市,G2201,0,裕隆汽車華晶科技集團
2016,1525,裕隆經管企業股份有限公司,江申工業股份有限公司,,,上市,G2201,0,裕隆汽車華晶科技集團
2016,9941,裕隆經管企業股份有限公司,裕融企業股份有限公司,,,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕隆電能股份有限公司,電能工程股份有限公司,1,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕景實業股份有限公司,行冠企業股份有限公司,0.0956,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕景實業股份有限公司,裕元開發建設股份有限公司,0,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕景實業股份有限公司,裕隆日產汽車股份有限公司,0.0117,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕景實業股份有限公司,裕隆經管企業股份有限公司,0.0001,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕景實業股份有限公司,新安東京海上產物保險公司,0.0117,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕景實業股份有限公司,慶齡研發中心股份有限公司,1,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕新汽車股份有限公司,Yu Shin Investment Ltd.,1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕新汽車股份有限公司,桃智捷汽車股份有限公司,0.2,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕新汽車股份有限公司,裕璞企業股份有限公司,1,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕器工業股份有限公司,中華汽車工業股份有限公司,0,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕器工業股份有限公司,友永股份有限公司,0.041,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕器工業股份有限公司,香港裕器投資股份有限公司,1,中國大陸,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕器工業股份有限公司,裕器工業(薩摩亞),1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,9941,裕融企業股份有限公司,"TAC Global Investment (Samoa) Co., Ltd.",1,薩摩亞,上市,G2201,1,裕隆汽車華晶科技集團
2016,9941,裕融企業股份有限公司,行將企業股份有限公司,0.4,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,9941,裕融企業股份有限公司,格上汽車租賃股份有限公司,0.6857,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,9941,裕融企業股份有限公司,裕民汽車股份有限公司,0.27,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,2201,裕融企業股份有限公司,裕隆汽車金融(中國)有限公司,0.49,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕融企業股份有限公司,裕富數位資融股份有限公司,0.8212,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,裕融企業股份有限公司,新安東京海上產物保險公司,0.0194,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,9941,裕融企業股份有限公司,新鑫股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,1417,詠欣投資股份有限公司,嘉裕股份有限公司,,,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,塘譽投資有限公司,蕭譽投資有限公司,0.09,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,廈門永昌投資諮詢有限公司,盛慶投資(北京)有限公司,0.4545,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,新鑫股份有限公司,"Shinshin Global Investment (Samoa) Co., Ltd.",1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2204,群元投資股份有限公司,華創車電技術中心股份有限公司,0.0944,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2204,群元投資股份有限公司,敬得科技股份有限公司,0.0726,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2204,群元投資股份有限公司,綠捷投資有限公司,1,薩摩亞,上市,G2201,0,裕隆汽車華晶科技集團
2016,2227,義展海外投資股份有限公司,義華大陸投資股份有限公司,1,英屬維京群島,上市,G2201,0,裕隆汽車華晶科技集團
2016,2227,義華大陸投資股份有限公司,東風裕隆舊車置換公司,0.49,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2227,義華大陸投資股份有限公司,風神襄陽汽車公司,0.1655,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2227,義華大陸投資股份有限公司,深圳風神汽車公司,0.3312,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2227,義華大陸投資股份有限公司,深圳聯友科技公司,0.45,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2227,義華大陸投資股份有限公司,廣州風神汽車公司,0.4,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,誠隆汽車銷售服務(蘇州)有限公司,誠宏汽車銷售服務(蘇州)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,誠隆汽車銷售服務(蘇州)有限公司,誠國汽車銷售服務(蘇州)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,福特恩工貿(珠海)有限公司,裕信汽車銷售服務(珠海)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,福特恩工貿(珠海)有限公司,裕智汽車銷售服務(深圳)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,嘉裕股份有限公司,PHILMOSA GARMENTS,0.475,菲律賓,上市,G2201,1,裕隆汽車華晶科技集團
2016,1417,嘉裕股份有限公司,嘉元投資股份有限公司,1,台灣,上市,G2201,1,裕隆汽車華晶科技集團
2016,1417,嘉裕股份有限公司,嘉裕海外公司,1,英屬維京群島,上市,G2201,1,裕隆汽車華晶科技集團
2016,1417,嘉裕股份有限公司,嘉裕國際公司,1,英屬維京群島,上市,G2201,1,裕隆汽車華晶科技集團
2016,1417,嘉裕股份有限公司,嘉裕環球公司,1,英屬維京群島,上市,G2201,1,裕隆汽車華晶科技集團
2016,1417,嘉裕海外公司,CARNIPHIL INDUSTRIES,0.4886,菲律賓,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,嘉裕海外公司,CARNIVAL HOLDINGS,1,菲律賓,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,嘉裕海外公司,GRAND MANILA,0.3997,菲律賓,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,嘉裕海外公司,PALMPHIL GARMENTS,1,菲律賓,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,嘉裕國際公司,上海凱納爾公司,0.2497,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,嘉裕國際公司,無錫湖嘉公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,1417,嘉裕環球公司,LI-YUEN GARMENT,1,越南,上市,G2201,0,裕隆汽車華晶科技集團
2016,2204,廣州華佑維修公司,廣州華佑銷售公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,3059,曄昌國際有限公司,華晶科技股份有限公司,,,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,漢虹汽車銷售服務(南京)有限公司,雨花汽車銷售服務(南京)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,漢虹汽車銷售服務(南京)有限公司,裕尚汽車銷售服務(南京)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2204,綠捷投資有限公司,江蘇綠捷機電科技公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,慶泰科技發展(南京)有限公司,世城科技發展(漳州)有限公司,0.5304,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,慶泰科技發展(南京)有限公司,金策軟件科技(漳州)有限公司,0.7,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,慶泰科技發展(南京)有限公司,美德軟件科技(漳州)有限公司,0.1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,慶義投資股份有限公司,慶泰科技發展(南京)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2204,樂文實業股份有限公司,中華汽車工業股份有限公司,,,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,穎西工業股份有限公司,中華汽車工業股份有限公司,0,台灣,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,穎西工業股份有限公司,裕信國際投資股份有限公司,0.6667,英屬維京群島,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,錢譽投資有限公司,蕭譽投資有限公司,0.9,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,駿興汽車銷售服務(江門)有限公司,裕立汽車銷售服務(江門)有限公司,1,china,上市,G2201,0,裕隆汽車華晶科技集團
2016,2201,鴻雁汽車股份有限公司,裕民汽車銷售服務(上海)有限公司,0.49,不明,上市,G2201,0,裕隆汽車華晶科技集團
2016,6418,Bravo Tech Holdings Limited,Centerline Holdings Limited,1,薩摩亞,興櫃,G6418,0,詠昇集團
2016,6418,Bravo Tech Holdings Limited,Yellow Sky Holdings Limited,1,薩摩亞,興櫃,G6418,0,詠昇集團
2016,6418,Yellow Sky Holdings Limited,東莞伸東電子有限公司,1,china,興櫃,G6418,0,詠昇集團
2016,6418,詠昇電子股份有限公司,Bravo Tech Holdings Limited,1,薩摩亞,興櫃,G6418,0,詠昇集團
2016,2245,"Nww Investment Co., Ltd.","Nww Holding Co., Ltd.",1,薩摩亞,興櫃,G2245,0,詠勝昌集團
2016,2245,"Nww Investment Co., Ltd.",Vigor Worldwide Ltd.,1,薩摩亞,興櫃,G2245,0,詠勝昌集團
2016,2245,沃資股份有限公司,詠勝昌股份有限公司,,,興櫃,G2245,0,詠勝昌集團
2016,2245,詠勝昌股份有限公司,"Nww Investment Co., Ltd.",1,薩摩亞,興櫃,G2245,1,詠勝昌集團
2016,2245,詠勝昌股份有限公司,"Yuansin Wasadu Kosang Utasahakam Co., Ltd.",0.9999,泰國,興櫃,G2245,1,詠勝昌集團
2016,3665,ADEL ENTERPRISES CORPORATION,敦順有限公司,1,香港,上市,G3665,0,貿聯-KY集團
2016,3665,ADEL ENTERPRISES CORPORATION,新視電子(廈門)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,BIZCONN INTERNATIONAL CORPORATION,康聯精密機電(深圳)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK (BVI) CORP.,JO YEH COMPANY LIMITED,1,香港,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK (BVI) CORP.,華展電子(深圳)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,?????株式會社,1,日本,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,ACCELL CORPORATION,1,美國,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,ADEL ENTERPRISES CORPORATION,1,英屬維京群島,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,BIZCONN TECHNOLOGY INC.,1,美國,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,BIZLINK (BVI) CORP.,1,英屬維京群島,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,"BIZLINK TECH, INC.",1,美國,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,BIZLINK TECHNOLOGY (IRELAND) LTD.,1,愛爾蘭,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,BIZLINK TECHNOLOGY (S.E.A.) SDN. BHD.,1,馬來西亞,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,BIZLINK TECHNOLOGY INC.,1,美國,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,"OPTIWORKS, INC.",1,美國,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,ZELLWOOD INTERNATIONAL CORPORATION,1,英屬維京群島,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,萬聯國際企業有限公司,1,香港,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK HOLDING INC.,貿聯國際股份有限公司,1,台灣,上市,G3665,0,貿聯-KY集團
2016,3665,"BIZLINK TECH, INC.",ARISE SOLUTION INC.,0.48,美國,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK TECHNOLOGY (S.E.A.) SDN. BHD.,BIZLINK INTERCONNECT TECHNOLOGY (INDIA) PRIVATE,1,印度,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK TECHNOLOGY INC.,"BAE BAYSIDE, LLC",0,美國,上市,G3665,0,貿聯-KY集團
2016,3665,BIZLINK TECHNOLOGY INC.,"BOBI,LLC",1,美國,上市,G3665,0,貿聯-KY集團
2016,3665,JO YEH COMPANY LIMITED,佛山市南海城鉞電子有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,"OPTIWORKS, INC.",翔光(上海)光通訊器材有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,"OPTIWORKS, INC.",翔光光通訊器材(昆山)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,ZELLWOOD INTERNATIONAL CORPORATION,BIZCONN INTERNATIONAL CORPORATION,1,薩摩亞,上市,G3665,0,貿聯-KY集團
2016,3665,ZELLWOOD INTERNATIONAL CORPORATION,傑聯國際電子(深圳)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,ZELLWOOD INTERNATIONAL CORPORATION,貿聯電子(昆山)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,敦順有限公司,通盈電業(深圳)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,3665,萬聯國際企業有限公司,翔耀電子(深圳)有限公司,1,china,上市,G3665,0,貿聯-KY集團
2016,6230,"Conquer Wisdom Co., Ltd.",Chaun Choung Technology America Inc.,1,美國,上市,G6230,0,超眾集團
2016,6230,"Conquer Wisdom Co., Ltd.",GLOBE STAR ENTERPRISE LTD.,1,香港,上市,G6230,0,超眾集團
2016,6230,GLOBE STAR ENTERPRISE LTD.,昆山巨仲電子有限公司,1,china,上市,G6230,0,超眾集團
2016,6230,GLOBE STAR ENTERPRISE LTD.,重慶群祥科技有限公司,1,china,上市,G6230,0,超眾集團
2016,6230,易岑投資股份有限公司,超眾科技股份有限公司,,,上市,G6230,0,超眾集團
2016,6230,超眾科技股份有限公司,"Conquer Wisdom Co., Ltd.",1,英屬維京群島,上市,G6230,1,超眾集團
